ind	P	D
242	131.6611570247934	1.3636363636363635
243	131.9506172839506	0.8271604938271605
244	132.78688524590163	1.3729508196721312
245	133.11020408163265	0.8612244897959184
246	133.97967479674796	1.4065040650406504
247	134.33198380566802	0.8906882591093117
248	135.2298387096774	1.435483870967742
249	135.6265060240964	0.9357429718875502
250	136.568	1.48
251	136.996015936255	0.9681274900398407
252	137.96825396825398	1.5119047619047619
253	138.42687747035572	1.0
254	139.4291338582677	1.5433070866141732
255	139.90980392156862	1.0235294117647058
256	140.93359375	1.56640625
257	141.431906614786	1.0428015564202335
258	142.47286821705427	1.5852713178294573
259	142.988416988417	1.0617760617760619
260	144.04615384615386	1.603846153846154
261	144.5977011494253	1.0996168582375478
262	144.6412213740458	0.5916030534351145
263	145.2281368821293	1.1330798479087452
264	145.24621212121212	0.5643939393939394
265	145.80754716981133	1.1056603773584905
266	146.90977443609023	1.6466165413533835
267	147.4943820224719	1.1310861423220975
268	148.61940298507463	1.671641791044776
269	149.23420074349443	1.1635687732342008
270	149.32222222222222	0.6370370370370371
